,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,sh,sot,dist,fk,pk,pkatt,season,team,target,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling
835,2022-09-17,17:30,Matchweek 8,Sat,Home,W,6.0,2.0,Leicester City,2.2,1.8,44.0,61450.0,Hugo Lloris,3-4-3,Simon Hooper,Match Report,16.0,11.0,16.5,0.0,0.0,0.0,2022,Tottenham Hotspur,1,1,11,17,5,1.6666666666666667,0.6666666666666666,17.333333333333332,6.0,17.333333333333332,0.3333333333333333,0.0,0.3333333333333333
836,2022-10-01,12:30,Matchweek 9,Sat,Away,L,1.0,3.0,Arsenal,1.6,2.4,36.0,60278.0,Hugo Lloris,3-4-3,Anthony Taylor,Match Report,6.0,2.0,19.9,0.0,1.0,1.0,2022,Tottenham Hotspur,0,0,0,12,5,3.0,1.3333333333333333,17.0,8.0,16.26666666666667,0.3333333333333333,0.0,0.0
837,2022-10-08,17:30,Matchweek 10,Sat,Away,W,1.0,0.0,Brighton,0.8,0.7,41.0,31498.0,Hugo Lloris,3-5-2,Tony Harrington,Match Report,8.0,3.0,18.7,1.0,0.0,0.0,2022,Tottenham Hotspur,1,0,4,17,5,3.0,2.0,15.0,7.666666666666667,17.3,0.3333333333333333,0.3333333333333333,0.3333333333333333
838,2022-10-15,17:30,Matchweek 11,Sat,Home,W,2.0,0.0,Everton,2.2,0.4,62.0,61812.0,Hugo Lloris,3-4-3,Paul Tierney,Match Report,20.0,6.0,17.2,1.0,1.0,1.0,2022,Tottenham Hotspur,1,1,8,17,5,2.6666666666666665,1.6666666666666667,10.0,5.333333333333333,18.36666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333
839,2022-10-19,20:15,Matchweek 12,Wed,Away,L,0.0,2.0,Manchester Utd,0.6,1.5,48.0,73677.0,Hugo Lloris,3-5-2,Simon Hooper,Match Report,9.0,2.0,14.9,0.0,0.0,0.0,2022,Tottenham Hotspur,0,0,14,20,2,1.3333333333333333,1.0,11.333333333333334,3.6666666666666665,18.600000000000005,0.6666666666666666,0.6666666666666666,0.6666666666666666
840,2022-10-23,16:30,Matchweek 13,Sun,Home,L,1.0,2.0,Newcastle Utd,1.6,1.2,53.0,61726.0,Hugo Lloris,3-5-2,Jarred Gillett,Match Report,17.0,4.0,16.9,0.0,0.0,0.0,2022,Tottenham Hotspur,0,1,15,16,6,1.0,0.6666666666666666,12.333333333333334,3.6666666666666665,16.933333333333334,0.6666666666666666,0.3333333333333333,0.3333333333333333
841,2022-10-29,15:00,Matchweek 14,Sat,Away,W,3.0,2.0,Bournemouth,2.0,0.5,69.0,10430.0,Hugo Lloris,3-5-2,Anthony Taylor,Match Report,23.0,7.0,15.1,1.0,0.0,0.0,2022,Tottenham Hotspur,1,0,2,15,5,1.0,1.3333333333333333,15.333333333333334,4.0,16.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333
842,2022-11-06,16:30,Matchweek 15,Sun,Home,L,1.0,2.0,Liverpool,1.2,1.2,47.0,62008.0,Hugo Lloris,5-3-2,Andy Madley,Match Report,14.0,5.0,14.4,0.0,0.0,0.0,2022,Tottenham Hotspur,0,1,12,16,6,1.3333333333333333,2.0,16.333333333333332,4.333333333333333,15.633333333333335,0.3333333333333333,0.0,0.0
843,2022-11-12,15:00,Matchweek 16,Sat,Home,W,4.0,3.0,Leeds United,1.8,1.1,55.0,,Hugo Lloris,3-4-3,Michael Salisbury,Match Report,14.0,7.0,14.5,0.0,0.0,0.0,2022,Tottenham Hotspur,1,1,10,15,5,1.6666666666666667,2.0,18.0,5.333333333333333,15.466666666666669,0.3333333333333333,0.0,0.0
844,2021-09-11,15:00,Matchweek 4,Sat,Home,L,0.0,2.0,Wolves,0.3,2.1,45.0,20019.0,William Troost-Ekong,4-1-4-1,Peter Bankes,Match Report,6.0,2.0,23.1,0.0,0.0,0.0,2021,Watford,0,1,22,15,5,1.0,1.6666666666666667,10.666666666666666,3.3333333333333335,17.833333333333332,0.3333333333333333,0.0,0.0
845,2021-09-18,15:00,Matchweek 5,Sat,Away,W,3.0,1.0,Norwich City,2.0,1.1,51.0,26649.0,Tom Cleverley,4-2-3-1,Robert Jones,Match Report,12.0,8.0,13.5,0.0,0.0,0.0,2021,Watford,1,0,16,15,5,0.0,1.6666666666666667,8.333333333333334,1.6666666666666667,19.566666666666666,0.3333333333333333,0.0,0.0
846,2021-09-25,15:00,Matchweek 6,Sat,Home,D,1.0,1.0,Newcastle Utd,1.1,2.4,53.0,20650.0,Tom Cleverley,4-2-3-1,Jarred Gillett,Match Report,15.0,4.0,21.2,1.0,0.0,0.0,2021,Watford,0,1,15,15,5,1.0,1.3333333333333333,9.0,4.0,17.633333333333336,0.3333333333333333,0.0,0.0
847,2021-10-02,15:00,Matchweek 7,Sat,Away,L,0.0,1.0,Leeds United,0.2,2.1,34.0,36261.0,Ben Foster,4-2-3-1,Simon Hooper,Match Report,5.0,1.0,19.4,0.0,0.0,0.0,2021,Watford,0,0,10,15,5,1.3333333333333333,1.3333333333333333,11.0,4.666666666666667,19.266666666666666,0.3333333333333333,0.0,0.0
848,2021-10-16,12:30,Matchweek 8,Sat,Home,L,0.0,5.0,Liverpool,0.5,3.6,25.0,21085.0,Moussa Sissoko,5-4-1,Jonathan Moss,Match Report,6.0,2.0,18.2,0.0,0.0,0.0,2021,Watford,0,1,12,12,5,1.3333333333333333,1.0,10.666666666666666,4.333333333333333,18.03333333333333,0.3333333333333333,0.0,0.0
849,2021-10-23,15:00,Matchweek 9,Sat,Away,W,5.0,2.0,Everton,3.3,1.5,51.0,38834.0,Moussa Sissoko,4-1-4-1,Graham Scott,Match Report,20.0,8.0,19.2,0.0,0.0,0.0,2021,Watford,1,0,8,15,5,0.3333333333333333,2.3333333333333335,8.666666666666666,2.3333333333333335,19.599999999999998,0.3333333333333333,0.0,0.0
850,2021-10-30,15:00,Matchweek 10,Sat,Home,L,0.0,1.0,Southampton,1.0,2.1,40.0,20869.0,Moussa Sissoko,4-4-1-1,Peter Bankes,Match Report,10.0,3.0,20.2,1.0,0.0,0.0,2021,Watford,0,1,18,15,5,1.6666666666666667,2.6666666666666665,10.333333333333334,3.6666666666666665,18.933333333333334,0.0,0.0,0.0
851,2021-11-07,14:00,Matchweek 11,Sun,Away,L,0.0,1.0,Arsenal,0.9,1.9,40.0,59833.0,Moussa Sissoko,4-1-4-1,Kevin Friend,Match Report,7.0,1.0,19.7,0.0,0.0,0.0,2021,Watford,0,0,0,14,6,1.6666666666666667,2.6666666666666665,12.0,4.333333333333333,19.2,0.3333333333333333,0.0,0.0
852,2021-11-20,15:00,Matchweek 12,Sat,Home,W,4.0,1.0,Manchester Utd,3.2,1.7,39.0,21087.0,Moussa Sissoko,4-1-4-1,Jonathan Moss,Match Report,19.0,6.0,15.9,2.0,0.0,1.0,2021,Watford,1,1,14,15,5,1.6666666666666667,1.3333333333333333,12.333333333333334,4.0,19.7,0.3333333333333333,0.0,0.0
853,2021-11-28,14:00,Matchweek 13,Sun,Away,L,2.0,4.0,Leicester City,2.6,2.2,44.0,32020.0,Moussa Sissoko,4-1-4-1,Andy Madley,Match Report,16.0,4.0,16.4,1.0,1.0,1.0,2021,Watford,0,0,11,14,6,1.3333333333333333,1.0,12.0,3.3333333333333335,18.599999999999998,1.0,0.0,0.3333333333333333
854,2021-12-01,19:30,Matchweek 14,Wed,Home,L,1.0,2.0,Chelsea,1.1,1.2,51.0,20388.0,Moussa Sissoko,4-1-4-1,David Coote,Match Report,14.0,6.0,21.4,2.0,0.0,0.0,2021,Watford,0,1,6,19,2,2.0,2.0,14.0,3.6666666666666665,17.333333333333332,1.0,0.3333333333333333,0.6666666666666666
855,2021-12-04,17:30,Matchweek 15,Sat,Home,L,1.0,3.0,Manchester City,0.9,3.5,23.0,20673.0,Moussa Sissoko,4-1-4-1,Simon Hooper,Match Report,11.0,4.0,19.6,1.0,0.0,0.0,2021,Watford,0,1,13,17,5,2.3333333333333335,2.3333333333333335,16.333333333333332,5.333333333333333,17.9,1.6666666666666667,0.3333333333333333,0.6666666666666666
856,2021-12-10,20:00,Matchweek 16,Fri,Away,L,1.0,2.0,Brentford,0.7,1.7,37.0,16861.0,Moussa Sissoko,4-2-3-1,Michael Oliver,Match Report,6.0,2.0,14.9,1.0,0.0,0.0,2021,Watford,0,0,3,20,4,1.3333333333333333,3.0,13.666666666666666,4.666666666666667,19.133333333333333,1.3333333333333333,0.3333333333333333,0.3333333333333333
857,2021-12-28,15:00,Matchweek 20,Tue,Home,L,1.0,4.0,West Ham,1.7,3.5,43.0,20073.0,Moussa Sissoko,4-1-4-1,Darren England,Match Report,14.0,5.0,15.2,0.0,0.0,0.0,2021,Watford,0,1,21,15,1,1.0,2.3333333333333335,10.333333333333334,4.0,18.633333333333333,1.3333333333333333,0.0,0.0
858,2022-01-01,15:00,Matchweek 21,Sat,Home,L,0.0,1.0,Tottenham,0.3,2.1,26.0,20391.0,Moussa Sissoko,4-4-2,Robert Jones,Match Report,6.0,4.0,19.0,1.0,0.0,0.0,2021,Watford,0,1,19,15,5,1.0,3.0,10.333333333333334,3.6666666666666665,16.566666666666666,0.6666666666666666,0.0,0.0
859,2022-01-15,15:00,Matchweek 22,Sat,Away,D,1.0,1.0,Newcastle Utd,1.3,1.3,48.0,52223.0,Moussa Sissoko,4-3-3,Paul Tierney,Match Report,18.0,5.0,19.3,2.0,0.0,0.0,2021,Watford,0,0,15,15,5,0.6666666666666666,2.3333333333333335,8.666666666666666,3.6666666666666665,16.366666666666667,0.6666666666666666,0.0,0.0
860,2022-01-21,20:00,Matchweek 23,Fri,Home,L,0.0,3.0,Norwich City,1.2,0.9,67.0,20782.0,Moussa Sissoko,4-3-3,Mike Dean,Match Report,15.0,3.0,19.1,0.0,0.0,0.0,2021,Watford,0,1,16,20,4,0.6666666666666666,2.0,12.666666666666666,4.666666666666667,17.833333333333332,1.0,0.0,0.0
861,2022-02-05,18:00,Matchweek 17,Sat,Away,D,0.0,0.0,Burnley,1.2,1.0,47.0,19527.0,Moussa Sissoko,4-4-2,Craig Pawson,Match Report,11.0,5.0,16.3,0.0,0.0,0.0,2021,Watford,0,0,5,18,5,0.3333333333333333,1.6666666666666667,13.0,4.0,19.133333333333336,1.0,0.0,0.0
862,2022-02-08,19:45,Matchweek 24,Tue,Away,L,0.0,1.0,West Ham,0.4,0.9,36.0,59581.0,Moussa Sissoko,4-4-2,Martin Atkinson,Match Report,6.0,1.0,22.6,0.0,0.0,0.0,2021,Watford,0,0,21,19,1,0.3333333333333333,1.3333333333333333,14.666666666666666,4.333333333333333,18.233333333333334,0.6666666666666666,0.0,0.0
863,2022-02-12,15:00,Matchweek 25,Sat,Home,L,0.0,2.0,Brighton,0.6,1.6,36.0,20795.0,Moussa Sissoko,4-4-2,Jonathan Moss,Match Report,9.0,1.0,17.4,1.0,0.0,0.0,2021,Watford,0,1,4,15,5,0.0,1.3333333333333333,10.666666666666666,3.0,19.333333333333336,0.0,0.0,0.0
864,2022-02-19,15:00,Matchweek 26,Sat,Away,W,1.0,0.0,Aston Villa,1.3,1.7,41.0,41936.0,Moussa Sissoko,4-3-3,Robert Jones,Match Report,8.0,4.0,18.1,0.0,0.0,0.0,2021,Watford,1,0,1,15,5,0.0,1.0,8.666666666666666,2.3333333333333335,18.76666666666667,0.3333333333333333,0.0,0.0
865,2022-02-23,19:30,Matchweek 18,Wed,Home,L,1.0,4.0,Crystal Palace,1.2,1.3,46.0,20012.0,Moussa Sissoko,4-3-3,Andre Marriner,Match Report,8.0,1.0,13.3,0.0,0.0,0.0,2021,Watford,0,1,7,19,2,0.3333333333333333,1.0,7.666666666666667,2.0,19.366666666666667,0.3333333333333333,0.0,0.0
866,2022-02-26,15:00,Matchweek 27,Sat,Away,D,0.0,0.0,Manchester Utd,0.7,3.2,33.0,73152.0,Moussa Sissoko,4-3-3,Kevin Friend,Match Report,10.0,2.0,21.7,0.0,0.0,0.0,2021,Watford,0,0,14,15,5,0.6666666666666666,2.0,8.333333333333334,2.0,16.266666666666666,0.3333333333333333,0.0,0.0
867,2022-03-06,14:00,Matchweek 28,Sun,Home,L,2.0,3.0,Arsenal,1.3,1.4,44.0,21142.0,Moussa Sissoko,4-3-3,Craig Pawson,Match Report,13.0,7.0,19.0,2.0,0.0,0.0,2021,Watford,0,1,0,14,6,0.6666666666666666,1.3333333333333333,8.666666666666666,2.3333333333333335,17.7,0.0,0.0,0.0
868,2022-03-10,19:30,Matchweek 19,Thu,Away,L,0.0,4.0,Wolves,0.9,0.9,34.0,29658.0,Moussa Sissoko,4-3-3,Darren England,Match Report,9.0,0.0,21.8,2.0,0.0,0.0,2021,Watford,0,0,22,19,3,1.0,2.3333333333333335,10.333333333333334,3.3333333333333335,18.0,0.6666666666666666,0.0,0.0
869,2022-03-13,14:00,Matchweek 29,Sun,Away,W,2.0,1.0,Southampton,1.8,1.7,37.0,28863.0,Moussa Sissoko,4-3-3,Graham Scott,Match Report,9.0,5.0,16.9,0.0,0.0,0.0,2021,Watford,1,0,18,14,6,0.6666666666666666,2.3333333333333335,10.666666666666666,3.0,20.833333333333332,1.3333333333333333,0.0,0.0
870,2022-04-02,12:30,Matchweek 31,Sat,Away,L,0.0,2.0,Liverpool,0.9,2.5,27.0,53104.0,Moussa Sissoko,4-1-4-1,Stuart Attwell,Match Report,5.0,2.0,15.3,0.0,0.0,0.0,2021,Watford,0,0,12,12,5,1.3333333333333333,2.6666666666666665,10.333333333333334,4.0,19.233333333333334,1.3333333333333333,0.0,0.0
871,2022-04-09,15:00,Matchweek 32,Sat,Home,L,0.0,3.0,Leeds United,1.1,0.7,49.0,20957.0,Moussa Sissoko,4-3-3,Andre Marriner,Match Report,8.0,1.0,26.0,1.0,0.0,0.0,2021,Watford,0,1,10,15,5,0.6666666666666666,2.3333333333333335,7.666666666666667,2.3333333333333335,18.0,0.6666666666666666,0.0,0.0
872,2022-04-16,15:00,Matchweek 33,Sat,Home,L,1.0,2.0,Brentford,1.8,1.8,50.0,21045.0,Moussa Sissoko,4-3-3,Simon Hooper,Match Report,18.0,4.0,16.3,2.0,0.0,0.0,2021,Watford,0,1,3,15,5,0.6666666666666666,2.0,7.333333333333333,2.6666666666666665,19.400000000000002,0.3333333333333333,0.0,0.0
873,2022-04-23,15:00,Matchweek 34,Sat,Away,L,1.0,5.0,Manchester City,0.4,3.9,27.0,53013.0,Moussa Sissoko,4-3-3,Kevin Friend,Match Report,5.0,2.0,14.5,0.0,0.0,0.0,2021,Watford,0,0,13,15,5,0.3333333333333333,2.3333333333333335,10.333333333333334,2.3333333333333335,19.2,1.0,0.0,0.0
874,2022-04-30,15:00,Matchweek 35,Sat,Home,L,1.0,2.0,Burnley,1.4,2.3,47.0,20738.0,Moussa Sissoko,4-3-3,Craig Pawson,Match Report,13.0,1.0,15.5,1.0,0.0,0.0,2021,Watford,0,1,5,15,5,0.6666666666666666,3.3333333333333335,10.333333333333334,2.3333333333333335,18.933333333333334,1.0,0.0,0.0
875,2022-05-07,15:00,Matchweek 36,Sat,Away,L,0.0,1.0,Crystal Palace,0.6,2.7,33.0,24622.0,Moussa Sissoko,4-3-3,Graham Scott,Match Report,6.0,1.0,17.7,0.0,0.0,0.0,2021,Watford,0,0,7,15,5,1.0,3.0,12.0,2.3333333333333335,15.433333333333332,1.0,0.0,0.0
876,2022-05-11,19:45,Matchweek 30,Wed,Home,D,0.0,0.0,Everton,0.4,1.1,48.0,20653.0,Moussa Sissoko,4-3-3,Mike Dean,Match Report,6.0,0.0,20.0,1.0,0.0,0.0,2021,Watford,0,1,8,19,2,0.6666666666666666,2.6666666666666665,8.0,1.3333333333333333,15.9,0.3333333333333333,0.0,0.0
877,2022-05-15,14:00,Matchweek 37,Sun,Home,L,1.0,5.0,Leicester City,1.7,2.4,41.0,20257.0,Moussa Sissoko,4-3-3,Jarred Gillett,Match Report,13.0,5.0,12.4,0.0,0.0,0.0,2021,Watford,0,1,11,14,6,0.3333333333333333,1.0,8.333333333333334,0.6666666666666666,17.733333333333334,0.6666666666666666,0.0,0.0
878,2022-05-22,16:00,Matchweek 38,Sun,Away,L,1.0,2.0,Chelsea,0.8,2.7,29.0,32089.0,Moussa Sissoko,4-3-3,Mike Dean,Match Report,8.0,3.0,21.9,1.0,0.0,0.0,2021,Watford,0,0,6,16,6,0.3333333333333333,2.0,8.333333333333334,2.0,16.7,0.3333333333333333,0.0,0.0
879,2021-09-11,15:00,Matchweek 4,Sat,Away,D,0.0,0.0,Southampton,0.9,0.8,58.0,30000.0,Declan Rice,4-2-3-1,David Coote,Match Report,13.0,3.0,20.0,1.0,0.0,0.0,2021,West Ham United,0,0,18,15,5,3.3333333333333335,1.6666666666666667,16.666666666666668,6.0,15.4,0.3333333333333333,0.0,0.3333333333333333
880,2021-09-19,14:00,Matchweek 5,Sun,Home,L,1.0,2.0,Manchester Utd,1.7,2.0,40.0,60000.0,Declan Rice,4-4-2,Martin Atkinson,Match Report,12.0,3.0,22.0,0.0,0.0,1.0,2021,West Ham United,0,1,14,14,6,2.0,1.0,15.333333333333334,4.666666666666667,16.366666666666667,0.3333333333333333,0.0,0.0
881,2021-09-25,15:00,Matchweek 6,Sat,Away,W,2.0,1.0,Leeds United,2.2,1.3,47.0,36417.0,Declan Rice,4-2-3-1,Kevin Friend,Match Report,20.0,6.0,18.2,2.0,0.0,0.0,2021,West Ham United,1,0,10,15,5,1.0,1.3333333333333333,13.0,3.3333333333333335,19.066666666666666,0.3333333333333333,0.0,0.3333333333333333
882,2021-10-03,14:00,Matchweek 7,Sun,Home,L,1.0,2.0,Brentford,1.7,1.3,59.0,49940.0,Declan Rice,4-2-3-1,Peter Bankes,Match Report,18.0,5.0,16.7,1.0,0.0,0.0,2021,West Ham United,0,1,3,14,6,1.0,1.0,15.0,4.0,20.066666666666666,1.0,0.0,0.3333333333333333
883,2021-10-17,14:00,Matchweek 8,Sun,Away,W,1.0,0.0,Everton,1.4,1.1,61.0,39132.0,Declan Rice,4-2-3-1,Stuart Attwell,Match Report,16.0,4.0,16.5,0.0,0.0,0.0,2021,West Ham United,1,0,8,14,6,1.3333333333333333,1.6666666666666667,16.666666666666668,4.666666666666667,18.966666666666665,1.0,0.0,0.3333333333333333
884,2021-10-24,14:00,Matchweek 9,Sun,Home,W,1.0,0.0,Tottenham,1.3,0.9,38.0,59924.0,Declan Rice,4-2-3-1,Paul Tierney,Match Report,13.0,4.0,14.8,0.0,0.0,0.0,2021,West Ham United,1,1,19,14,6,1.3333333333333333,1.0,18.0,5.0,17.133333333333333,1.0,0.0,0.0
885,2021-10-31,16:30,Matchweek 10,Sun,Away,W,4.0,1.0,Aston Villa,2.7,0.8,57.0,41874.0,Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,21.0,8.0,16.5,3.0,0.0,0.0,2021,West Ham United,1,0,1,16,6,1.0,0.6666666666666666,15.666666666666666,4.333333333333333,16.0,0.3333333333333333,0.0,0.0
886,2021-11-07,16:30,Matchweek 11,Sun,Home,W,3.0,2.0,Liverpool,0.9,1.5,31.0,59909.0,Declan Rice,4-2-3-1,Craig Pawson,Match Report,7.0,3.0,14.5,0.0,0.0,0.0,2021,West Ham United,1,1,12,16,6,2.0,0.3333333333333333,16.666666666666668,5.333333333333333,15.933333333333332,1.0,0.0,0.0
887,2021-11-20,15:00,Matchweek 12,Sat,Away,L,0.0,1.0,Wolves,0.6,1.1,48.0,30667.0,Declan Rice,4-2-3-1,Mike Dean,Match Report,8.0,3.0,20.2,0.0,0.0,0.0,2021,West Ham United,0,0,22,15,5,2.6666666666666665,1.0,13.666666666666666,5.0,15.266666666666666,1.0,0.0,0.0
888,2021-11-28,14:00,Matchweek 13,Sun,Away,L,1.0,2.0,Manchester City,0.2,2.4,32.0,53245.0,Declan Rice,4-2-3-1,Michael Oliver,Match Report,5.0,3.0,21.4,1.0,0.0,0.0,2021,West Ham United,0,0,13,14,6,2.3333333333333335,1.3333333333333333,12.0,4.666666666666667,17.066666666666666,1.0,0.0,0.0
889,2021-12-01,19:30,Matchweek 14,Wed,Home,D,1.0,1.0,Brighton,1.4,1.4,35.0,59626.0,Declan Rice,4-2-3-1,Chris Kavanagh,Match Report,14.0,5.0,22.6,0.0,0.0,0.0,2021,West Ham United,0,1,4,19,2,1.3333333333333333,1.6666666666666667,6.666666666666667,3.0,18.7,0.3333333333333333,0.0,0.0
